2019-05-13 21:48:37,152:INFO: Loading the datasets...
2019-05-13 21:48:42,530:INFO: Epoch 1/8
2019-05-13 21:48:42,530:INFO: Pre-training with MSE loss
2019-05-13 21:50:04,605:INFO: Epoch no: 1 | Epoch progress(%): 7.13 | Avg train loss: 120.9404 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 757
2019-05-13 21:50:06,926:INFO: Epoch no: 1 | Epoch progress(%): 7.35 | Avg train loss: 119.3848 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 684
2019-05-13 21:50:09,400:INFO: Epoch no: 1 | Epoch progress(%): 7.56 | Avg train loss: 114.1560 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 774
2019-05-13 21:50:12,074:INFO: Epoch no: 1 | Epoch progress(%): 7.78 | Avg train loss: 115.7065 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 770
2019-05-13 21:50:14,731:INFO: Epoch no: 1 | Epoch progress(%): 7.99 | Avg train loss: 107.2890 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 817
2019-05-13 21:50:17,294:INFO: Epoch no: 1 | Epoch progress(%): 8.21 | Avg train loss: 106.8516 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 741
2019-05-13 21:50:19,680:INFO: Epoch no: 1 | Epoch progress(%): 8.43 | Avg train loss: 109.5383 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 734
2019-05-13 21:50:22,086:INFO: Epoch no: 1 | Epoch progress(%): 8.64 | Avg train loss: 100.4399 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 700
2019-05-13 21:50:24,757:INFO: Epoch no: 1 | Epoch progress(%): 8.86 | Avg train loss: 92.8808 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 766
2019-05-13 21:50:27,185:INFO: Epoch no: 1 | Epoch progress(%): 9.07 | Avg train loss: 96.7622 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 720
2019-05-13 21:50:29,588:INFO: Epoch no: 1 | Epoch progress(%): 9.29 | Avg train loss: 92.1282 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 720
2019-05-13 21:50:32,119:INFO: Epoch no: 1 | Epoch progress(%): 9.51 | Avg train loss: 89.5685 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 738
2019-05-13 21:50:34,455:INFO: Epoch no: 1 | Epoch progress(%): 9.72 | Avg train loss: 87.4619 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 698
2019-05-13 21:50:36,898:INFO: Epoch no: 1 | Epoch progress(%): 9.94 | Avg train loss: 89.0672 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 740
2019-05-13 21:50:39,425:INFO: Epoch no: 1 | Epoch progress(%): 10.16 | Avg train loss: 83.1983 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 751
2019-05-13 21:50:41,853:INFO: Epoch no: 1 | Epoch progress(%): 10.37 | Avg train loss: 84.0767 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 700
2019-05-13 21:50:44,225:INFO: Epoch no: 1 | Epoch progress(%): 10.59 | Avg train loss: 83.6017 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 714
2019-05-13 21:50:46,718:INFO: Epoch no: 1 | Epoch progress(%): 10.80 | Avg train loss: 84.2578 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 692
2019-05-13 21:50:49,139:INFO: Epoch no: 1 | Epoch progress(%): 11.02 | Avg train loss: 82.2384 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 721
2019-05-13 21:50:51,545:INFO: Epoch no: 1 | Epoch progress(%): 11.24 | Avg train loss: 82.1399 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 710
2019-05-13 21:50:53,843:INFO: Epoch no: 1 | Epoch progress(%): 11.45 | Avg train loss: 79.9343 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 703
2019-05-13 21:50:56,269:INFO: Epoch no: 1 | Epoch progress(%): 11.67 | Avg train loss: 78.5881 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 678
2019-05-13 21:50:58,627:INFO: Epoch no: 1 | Epoch progress(%): 11.88 | Avg train loss: 79.8505 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 666
2019-05-13 21:51:01,033:INFO: Epoch no: 1 | Epoch progress(%): 12.10 | Avg train loss: 76.8821 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 690
2019-05-13 21:51:03,416:INFO: Epoch no: 1 | Epoch progress(%): 12.32 | Avg train loss: 73.3510 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 683
2019-05-13 21:51:05,709:INFO: Epoch no: 1 | Epoch progress(%): 12.53 | Avg train loss: 74.6651 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 681
2019-05-13 21:51:08,130:INFO: Epoch no: 1 | Epoch progress(%): 12.75 | Avg train loss: 76.8813 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 710
2019-05-13 21:51:10,499:INFO: Epoch no: 1 | Epoch progress(%): 12.96 | Avg train loss: 71.1510 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 655
2019-05-13 21:51:12,905:INFO: Epoch no: 1 | Epoch progress(%): 13.18 | Avg train loss: 75.6429 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 720
2019-05-13 21:51:15,208:INFO: Epoch no: 1 | Epoch progress(%): 13.40 | Avg train loss: 72.4977 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 649
2019-05-13 21:51:17,638:INFO: Epoch no: 1 | Epoch progress(%): 13.61 | Avg train loss: 73.4756 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 672
2019-05-13 21:51:19,996:INFO: Epoch no: 1 | Epoch progress(%): 13.83 | Avg train loss: 69.3253 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 645
2019-05-13 21:51:22,343:INFO: Epoch no: 1 | Epoch progress(%): 14.05 | Avg train loss: 66.7707 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 673
2019-05-13 21:51:24,754:INFO: Epoch no: 1 | Epoch progress(%): 14.26 | Avg train loss: 67.5206 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 679
2019-05-13 21:51:27,123:INFO: Epoch no: 1 | Epoch progress(%): 14.48 | Avg train loss: 69.8532 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 657
2019-05-13 21:51:29,525:INFO: Epoch no: 1 | Epoch progress(%): 14.69 | Avg train loss: 68.9744 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 684
2019-05-13 21:51:31,871:INFO: Epoch no: 1 | Epoch progress(%): 14.91 | Avg train loss: 68.1910 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 646
2019-05-13 21:51:34,264:INFO: Epoch no: 1 | Epoch progress(%): 15.13 | Avg train loss: 67.3682 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 670
